period,group,a,avg_a,sequence,n,binary,session,treatment,is_probabilistic,delta,id,mpcr,c,round,prev_avg_a,payoff,study,"[0,0.25)","[0.25,0.5)","[0.5,0.75)","[0.75,1]","[0,0.20)","[0.20,0.40)","[0.40,0.60)","[0.60,0.80)","[0.80,1]",prev_super_game_payoff,prev_super_game_init,prev_inter_diff_len,g,l,delta_rd,spe,rd,spge
2.0,1.0,0.72,0.32,14,4,0.0,3,3.0,0,0.8,143,0.6,2.4,67,0.35,1.048,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,8.856,0.32,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,1.0,0.4,0.2,14,4,0.0,3,3.0,0,0.8,143,0.6,2.4,68,0.32,1.08,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,8.856,0.32,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,1.0,0.2,0.25,14,4,0.0,3,3.0,0,0.8,143,0.6,2.4,69,0.2,1.4,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,8.856,0.32,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,1.0,0.16,0.13,14,4,0.0,3,3.0,0,0.8,143,0.6,2.4,70,0.25,1.152,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,8.856,0.32,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,2.0,0.2,0.3,15,4,0.0,3,3.0,0,0.8,143,0.6,2.4,71,0.0,1.52,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,6.0,0.52,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,2.0,0.52,0.38,15,4,0.0,3,3.0,0,0.8,143,0.6,2.4,72,0.3,1.392,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,6.0,0.52,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,2.0,0.08,0.27,15,4,0.0,3,3.0,0,0.8,143,0.6,2.4,73,0.38,1.568,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,6.0,0.52,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,2.0,0.0,0.25,15,4,0.0,3,3.0,0,0.8,143,0.6,2.4,74,0.27,1.6,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,6.0,0.52,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,2.0,0.2,0.3,15,4,0.0,3,3.0,0,0.8,143,0.6,2.4,75,0.25,1.52,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,6.0,0.52,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,1.0,0.2,0.37,1,4,0.0,3,3.0,0,0.8,144,0.6,2.4,1,0.0,1.6880000000000002,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,1.0,0.32,0.18,1,4,0.0,3,3.0,0,0.8,144,0.6,2.4,2,0.37,1.1119999999999999,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,1.0,0.2,0.27,1,4,0.0,3,3.0,0,0.8,144,0.6,2.4,3,0.18,1.448,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,1.0,0.24,0.21,1,4,0.0,3,3.0,0,0.8,144,0.6,2.4,4,0.27,1.264,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,1.0,0.04,0.28,1,4,0.0,3,3.0,0,0.8,144,0.6,2.4,5,0.21,1.6320000000000001,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,1.0,0.04,0.31,2,4,0.0,3,3.0,0,0.8,144,0.6,2.4,6,0.0,1.704,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,7.144,0.2,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,1.0,0.08,0.02,2,4,0.0,3,3.0,0,0.8,144,0.6,2.4,7,0.31,0.9680000000000001,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,7.144,0.2,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,1.0,0.0,0.12,2,4,0.0,3,3.0,0,0.8,144,0.6,2.4,8,0.02,1.288,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,7.144,0.2,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,1.0,0.24,0.27,2,4,0.0,3,3.0,0,0.8,144,0.6,2.4,9,0.12,1.408,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,7.144,0.2,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,1.0,0.4,0.27,2,4,0.0,3,3.0,0,0.8,144,0.6,2.4,10,0.27,1.248,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,7.144,0.2,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,3.0,1.0,0.55,3,4,0.0,3,3.0,0,0.8,144,0.6,2.4,11,0.0,1.32,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,6.6160000000000005,0.04,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,3.0,0.4,0.48,3,4,0.0,3,3.0,0,0.8,144,0.6,2.4,12,0.55,1.7519999999999998,lugovskyy et al (2017),0,0,1,0,0,0,1,0,0,6.6160000000000005,0.04,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,3.0,0.2,0.32,3,4,0.0,3,3.0,0,0.8,144,0.6,2.4,13,0.48,1.568,lugovskyy et al (2017),0,1,0,0,0,0,1,0,0,6.6160000000000005,0.04,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,3.0,0.48,0.17,3,4,0.0,3,3.0,0,0.8,144,0.6,2.4,14,0.32,0.928,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,6.6160000000000005,0.04,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,3.0,0.44,0.18,3,4,0.0,3,3.0,0,0.8,144,0.6,2.4,15,0.17,0.992,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,6.6160000000000005,0.04,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,1.0,0.24,0.37,4,4,0.0,3,3.0,0,0.8,144,0.6,2.4,16,0.0,1.6480000000000001,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,6.5600000000000005,1.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,1.0,0.52,0.53,4,4,0.0,3,3.0,0,0.8,144,0.6,2.4,17,0.37,1.752,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,6.5600000000000005,1.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,1.0,0.56,0.49,4,4,0.0,3,3.0,0,0.8,144,0.6,2.4,18,0.53,1.6159999999999999,lugovskyy et al (2017),0,0,1,0,0,0,1,0,0,6.5600000000000005,1.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,1.0,0.48,0.47,4,4,0.0,3,3.0,0,0.8,144,0.6,2.4,19,0.49,1.648,lugovskyy et al (2017),0,1,0,0,0,0,1,0,0,6.5600000000000005,1.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,1.0,0.48,0.46,4,4,0.0,3,3.0,0,0.8,144,0.6,2.4,20,0.47,1.624,lugovskyy et al (2017),0,1,0,0,0,0,1,0,0,6.5600000000000005,1.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,4.0,0.04,0.32,5,4,0.0,3,3.0,0,0.8,144,0.6,2.4,21,0.0,1.728,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,8.288,0.24,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,4.0,0.48,0.47,5,4,0.0,3,3.0,0,0.8,144,0.6,2.4,22,0.32,1.648,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,8.288,0.24,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,4.0,0.36,0.41,5,4,0.0,3,3.0,0,0.8,144,0.6,2.4,23,0.47,1.6239999999999999,lugovskyy et al (2017),0,1,0,0,0,0,1,0,0,8.288,0.24,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,4.0,0.32,0.35,5,4,0.0,3,3.0,0,0.8,144,0.6,2.4,24,0.41,1.52,lugovskyy et al (2017),0,1,0,0,0,0,1,0,0,8.288,0.24,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,4.0,0.48,0.24,5,4,0.0,3,3.0,0,0.8,144,0.6,2.4,25,0.35,1.096,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,8.288,0.24,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,4.0,0.6,0.37,6,4,0.0,3,3.0,0,0.8,144,0.6,2.4,26,0.0,1.288,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,7.616,0.04,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,4.0,0.48,0.28,6,4,0.0,3,3.0,0,0.8,144,0.6,2.4,27,0.37,1.1920000000000002,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,7.616,0.04,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,4.0,0.44,0.25,6,4,0.0,3,3.0,0,0.8,144,0.6,2.4,28,0.28,1.1600000000000001,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,7.616,0.04,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,4.0,0.32,0.16,6,4,0.0,3,3.0,0,0.8,144,0.6,2.4,29,0.25,1.064,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,7.616,0.04,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,4.0,0.56,0.31,6,4,0.0,3,3.0,0,0.8,144,0.6,2.4,30,0.16,1.184,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,7.616,0.04,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,3.0,0.48,0.35,7,4,0.0,3,3.0,0,0.8,144,0.6,2.4,31,0.0,1.3599999999999999,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.888000000000001,0.6,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,3.0,0.36,0.37,7,4,0.0,3,3.0,0,0.8,144,0.6,2.4,32,0.35,1.528,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.888000000000001,0.6,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,3.0,0.4,0.42,7,4,0.0,3,3.0,0,0.8,144,0.6,2.4,33,0.37,1.608,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.888000000000001,0.6,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,3.0,0.4,0.24,7,4,0.0,3,3.0,0,0.8,144,0.6,2.4,34,0.42,1.176,lugovskyy et al (2017),0,1,0,0,0,0,1,0,0,5.888000000000001,0.6,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,3.0,0.48,0.19,7,4,0.0,3,3.0,0,0.8,144,0.6,2.4,35,0.24,0.976,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,5.888000000000001,0.6,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,3.0,0.84,0.31,8,4,0.0,3,3.0,0,0.8,144,0.6,2.4,36,0.0,0.904,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,6.648000000000001,0.48,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,3.0,0.48,0.2,8,4,0.0,3,3.0,0,0.8,144,0.6,2.4,37,0.31,1.0,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,6.648000000000001,0.48,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,3.0,0.48,0.27,8,4,0.0,3,3.0,0,0.8,144,0.6,2.4,38,0.2,1.1680000000000001,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,6.648000000000001,0.48,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,3.0,0.48,0.19,8,4,0.0,3,3.0,0,0.8,144,0.6,2.4,39,0.27,0.976,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,6.648000000000001,0.48,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,3.0,0.04,0.01,8,4,0.0,3,3.0,0,0.8,144,0.6,2.4,40,0.19,0.984,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,6.648000000000001,0.48,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,1.0,0.48,0.32,9,4,0.0,3,3.0,0,0.8,144,0.6,2.4,41,0.0,1.288,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.032,0.84,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,1.0,0.48,0.29,9,4,0.0,3,3.0,0,0.8,144,0.6,2.4,42,0.32,1.216,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.032,0.84,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,1.0,0.48,0.31,9,4,0.0,3,3.0,0,0.8,144,0.6,2.4,43,0.29,1.264,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.032,0.84,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,1.0,0.4,0.25,9,4,0.0,3,3.0,0,0.8,144,0.6,2.4,44,0.31,1.2,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.032,0.84,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,1.0,0.52,0.19,9,4,0.0,3,3.0,0,0.8,144,0.6,2.4,45,0.25,0.9359999999999999,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.032,0.84,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,4.0,0.44,0.53,10,4,0.0,3,3.0,0,0.8,144,0.6,2.4,46,0.0,1.832,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.904,0.48,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,4.0,0.44,0.58,10,4,0.0,3,3.0,0,0.8,144,0.6,2.4,47,0.53,1.952,lugovskyy et al (2017),0,0,1,0,0,0,1,0,0,5.904,0.48,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,4.0,0.64,0.44,10,4,0.0,3,3.0,0,0.8,144,0.6,2.4,48,0.58,1.416,lugovskyy et al (2017),0,0,1,0,0,0,1,0,0,5.904,0.48,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,4.0,0.84,0.62,10,4,0.0,3,3.0,0,0.8,144,0.6,2.4,49,0.44,1.6480000000000001,lugovskyy et al (2017),0,1,0,0,0,0,1,0,0,5.904,0.48,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,4.0,0.6,0.46,10,4,0.0,3,3.0,0,0.8,144,0.6,2.4,50,0.62,1.504,lugovskyy et al (2017),0,0,1,0,0,0,0,1,0,5.904,0.48,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,1.0,0.56,0.29,11,4,0.0,3,3.0,0,0.8,144,0.6,2.4,51,0.0,1.136,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,8.351999999999999,0.44,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,1.0,0.88,0.25,11,4,0.0,3,3.0,0,0.8,144,0.6,2.4,52,0.29,0.72,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,8.351999999999999,0.44,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,1.0,0.08,0.04,11,4,0.0,3,3.0,0,0.8,144,0.6,2.4,53,0.25,1.016,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,8.351999999999999,0.44,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,1.0,0.0,0.05,11,4,0.0,3,3.0,0,0.8,144,0.6,2.4,54,0.04,1.12,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.351999999999999,0.44,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,1.0,0.04,0.01,11,4,0.0,3,3.0,0,0.8,144,0.6,2.4,55,0.05,0.984,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,8.351999999999999,0.44,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,4.0,0.56,0.38,12,4,0.0,3,3.0,0,0.8,144,0.6,2.4,56,0.0,1.3519999999999999,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,4.976,0.56,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,4.0,0.36,0.33,12,4,0.0,3,3.0,0,0.8,144,0.6,2.4,57,0.38,1.432,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,4.976,0.56,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,4.0,0.48,0.31,12,4,0.0,3,3.0,0,0.8,144,0.6,2.4,58,0.33,1.264,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,4.976,0.56,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,4.0,0.64,0.34,12,4,0.0,3,3.0,0,0.8,144,0.6,2.4,59,0.31,1.1760000000000002,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,4.976,0.56,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,4.0,0.56,0.19,12,4,0.0,3,3.0,0,0.8,144,0.6,2.4,60,0.34,0.8959999999999999,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,4.976,0.56,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,1.0,0.6,0.48,13,4,0.0,3,3.0,0,0.8,144,0.6,2.4,61,0.0,1.552,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,6.12,0.56,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,1.0,0.6,0.57,13,4,0.0,3,3.0,0,0.8,144,0.6,2.4,62,0.48,1.7679999999999998,lugovskyy et al (2017),0,1,0,0,0,0,1,0,0,6.12,0.56,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,1.0,0.68,0.6,13,4,0.0,3,3.0,0,0.8,144,0.6,2.4,63,0.57,1.7599999999999998,lugovskyy et al (2017),0,0,1,0,0,0,1,0,0,6.12,0.56,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,1.0,0.76,0.64,13,4,0.0,3,3.0,0,0.8,144,0.6,2.4,64,0.6,1.776,lugovskyy et al (2017),0,0,1,0,0,0,0,1,0,6.12,0.56,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,1.0,0.6,0.45,13,4,0.0,3,3.0,0,0.8,144,0.6,2.4,65,0.64,1.48,lugovskyy et al (2017),0,0,1,0,0,0,0,1,0,6.12,0.56,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,2.0,0.36,0.24,14,4,0.0,3,3.0,0,0.8,144,0.6,2.4,66,0.0,1.216,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,8.336,0.6,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,2.0,0.32,0.28,14,4,0.0,3,3.0,0,0.8,144,0.6,2.4,67,0.24,1.3519999999999999,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,8.336,0.6,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,2.0,0.64,0.37,14,4,0.0,3,3.0,0,0.8,144,0.6,2.4,68,0.28,1.248,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,8.336,0.6,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,2.0,0.64,0.39,14,4,0.0,3,3.0,0,0.8,144,0.6,2.4,69,0.37,1.2959999999999998,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,8.336,0.6,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,2.0,0.56,0.14,14,4,0.0,3,3.0,0,0.8,144,0.6,2.4,70,0.39,0.776,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,8.336,0.6,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,4.0,0.4,0.33,15,4,0.0,3,3.0,0,0.8,144,0.6,2.4,71,0.0,1.392,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.888,0.36,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,4.0,0.24,0.15,15,4,0.0,3,3.0,0,0.8,144,0.6,2.4,72,0.33,1.12,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.888,0.36,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,4.0,0.04,0.02,15,4,0.0,3,3.0,0,0.8,144,0.6,2.4,73,0.15,1.008,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.888,0.36,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,4.0,0.0,0.0,15,4,0.0,3,3.0,0,0.8,144,0.6,2.4,74,0.02,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.888,0.36,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,4.0,0.0,0.17,15,4,0.0,3,3.0,0,0.8,144,0.6,2.4,75,0.0,1.408,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.888,0.36,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,1.0,0.4,0.34,1,4,0.0,1,4.0,1,0.8,145,0.6,2.4,1,0.0,1.416,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,1.0,0.4,0.25,1,4,0.0,1,4.0,1,0.8,145,0.6,2.4,2,0.34,1.2,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,1.0,0.12,0.18,1,4,0.0,1,4.0,1,0.8,145,0.6,2.4,3,0.25,1.312,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,1.0,0.0,0.4,2,4,0.0,1,4.0,1,0.8,145,0.6,2.4,4,0.0,1.96,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,3.928,0.4,2.000000000000001,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,1.0,0.12,0.33,2,4,0.0,1,4.0,1,0.8,145,0.6,2.4,5,0.4,1.6720000000000002,lugovskyy et al (2017),0,1,0,0,0,0,1,0,0,3.928,0.4,2.000000000000001,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,1.0,0.12,0.22,2,4,0.0,1,4.0,1,0.8,145,0.6,2.4,6,0.33,1.408,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,3.928,0.4,2.000000000000001,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,1.0,0.0,0.1,2,4,0.0,1,4.0,1,0.8,145,0.6,2.4,7,0.22,1.24,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,3.928,0.4,2.000000000000001,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,2.0,0.0,0.15,3,4,0.0,1,4.0,1,0.8,145,0.6,2.4,8,0.0,1.3599999999999999,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,6.28,0.0,1.0000000000000009,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,2.0,0.04,0.06,3,4,0.0,1,4.0,1,0.8,145,0.6,2.4,9,0.15,1.1039999999999999,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,6.28,0.0,1.0000000000000009,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,2.0,0.16,0.14,3,4,0.0,1,4.0,1,0.8,145,0.6,2.4,10,0.06,1.176,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,6.28,0.0,1.0000000000000009,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,3.0,0.12,0.15,4,4,0.0,1,4.0,1,0.8,145,0.6,2.4,11,0.0,1.24,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,3.6399999999999997,0.0,2.000000000000001,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,3.0,0.0,0.08,4,4,0.0,1,4.0,1,0.8,145,0.6,2.4,12,0.15,1.192,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.6399999999999997,0.0,2.000000000000001,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,3.0,0.2,0.17,4,4,0.0,1,4.0,1,0.8,145,0.6,2.4,13,0.08,1.2080000000000002,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.6399999999999997,0.0,2.000000000000001,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
4.0,3.0,0.16,0.34,4,4,0.0,1,4.0,1,0.8,145,0.6,2.4,14,0.17,1.6560000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,3.6399999999999997,0.0,2.000000000000001,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
5.0,3.0,0.4,0.53,4,4,0.0,1,4.0,1,0.8,145,0.6,2.4,15,0.34,1.8719999999999999,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,3.6399999999999997,0.0,2.000000000000001,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
6.0,3.0,0.28,0.56,4,4,0.0,1,4.0,1,0.8,145,0.6,2.4,16,0.53,2.064,lugovskyy et al (2017),0,0,1,0,0,0,1,0,0,3.6399999999999997,0.0,2.000000000000001,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
7.0,3.0,0.28,0.55,4,4,0.0,1,4.0,1,0.8,145,0.6,2.4,17,0.56,2.04,lugovskyy et al (2017),0,0,1,0,0,0,1,0,0,3.6399999999999997,0.0,2.000000000000001,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
1.0,2.0,0.2,0.35,5,4,0.0,1,4.0,1,0.8,145,0.6,2.4,18,0.0,1.6400000000000001,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,11.271999999999998,0.12,-1.9999999999999991,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
2.0,2.0,0.4,0.43,5,4,0.0,1,4.0,1,0.8,145,0.6,2.4,19,0.35,1.6320000000000001,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,11.271999999999998,0.12,-1.9999999999999991,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
3.0,2.0,0.48,0.42,5,4,0.0,1,4.0,1,0.8,145,0.6,2.4,20,0.43,1.528,lugovskyy et al (2017),0,1,0,0,0,0,1,0,0,11.271999999999998,0.12,-1.9999999999999991,0.2857142857142856,0.28571428571428575,0.436,0.222,1,1
